Humidity,Temperature,Smoke,Status
38.4,29.8,948,1
38.4,29.8,932,1
35.4,29.8,942,1
38.4,29.8,942,1
36.4,29.8,938,1
36.4,29.8,938,1
35.4,29.8,934,1
38.4,29.9,964,1
36.4,29.8,960,1
33.4,29.8,954,1
36.4,29.9,942,1
38.4,29.8,946,1
35.4,29.9,944,1
34.4,29.8,942,1
35.5,29.9,944,1
34.4,29.8,938,1
34.4,29.8,946,1
35.5,29.8,950,1
37.5,29.9,940,1
36.5,29.8,974,1
38.5,29.8,952,1
34.5,29.8,942,1
36.4,29.8,948,1
33.4,29.8,944,1
35.4,29.8,940,1
34.5,29.9,928,1
38.4,29.8,956,1
37.5,29.9,940,1
34.5,29.9,950,1
36.4,29.9,926,1
36.4,29.9,940,1
35.4,29.9,940,1
34.3,29.8,936,1
38.3,29.8,928,1
33.4,29.9,944,1
34.3,29.8,956,1
37.4,29.9,928,1
38.3,29.8,932,1
34.3,29.8,934,1
34.4,29.9,936,1
35.4,29.9,928,1
36.4,29.9,934,1
36.4,29.8,928,1
36.4,29.8,934,1
36.5,29.9,940,1
37.4,29.8,942,1
37.5,29.8,942,1
33.5,29.8,932,1
37.5,29.8,932,1
36.5,29.8,934,1
36.5,29.8,946,1
33.5,29.8,936,1
34.5,29.8,928,1
34.5,29.8,948,1
36.5,29.8,946,1
33.5,29.8,960,1
33.5,29.8,962,1
37.5,29.9,932,1
38.5,29.8,934,1
35.5,29.8,936,1
33.5,29.8,942,1
36.5,29.8,936,1
34.5,29.9,944,1
35.5,29.8,946,1
37.4,29.8,950,1
33.5,29.9,934,1
36.5,29.8,944,1
33.5,29.9,928,1
35.5,29.8,934,1
36.5,29.8,930,1
35.4,29.8,934,1
36.4,29.8,932,1
33.4,29.8,920,1
36.4,29.8,948,1
37.5,29.8,936,1
37.5,29.8,932,1
33.5,29.8,938,1
38.5,29.8,920,1
38.5,29.8,934,1
35.5,29.8,934,1
36.5,29.8,928,1
36.5,29.8,924,1
33.5,29.8,936,1
34.5,29.8,922,1
37.5,29.8,914,1
36.5,29.8,910,1
34.5,29.8,926,1
36.5,29.8,918,1
37.5,29.8,910,1
37.5,29.8,922,1
33.5,29.9,920,1
34.5,29.9,912,1
33.5,29.9,932,1
37.5,29.9,914,1
33.5,29.9,916,1
33.5,29.9,914,1
35.4,29.8,922,1
37.5,29.9,918,1
35.5,29.9,912,1
35.5,29.9,910,1
37.4,29.9,920,1
36.4,29.9,914,1
33.4,29.9,932,1
34.4,29.9,924,1
34.4,29.8,924,1
34.4,29.9,938,1
35.5,29.9,934,1
36.5,29.9,922,1
38.5,29.9,930,1
35.5,29.8,918,1
36.6,29.9,916,1
38.6,29.9,914,1
37.5,29.8,910,1
38.5,29.8,908,1
36.5,29.8,908,1
33.5,29.9,914,1
36.5,29.8,916,1
33.5,29.8,902,1
37.5,29.9,910,1
38.5,29.8,920,1
38.5,29.8,912,1
36.5,29.8,902,1
33.5,29.9,898,1
38.5,29.9,910,1
35.5,29.9,916,1
38.5,29.9,922,1
34.5,29.9,910,1
38.5,29.9,910,1
36.5,29.8,916,1
35.5,29.9,910,1
33.5,29.8,910,1
37.5,29.9,910,1
36.5,29.8,920,1
37.5,29.9,912,1
37.5,29.9,920,1
35.5,29.9,924,1
33.5,29.9,926,1
33.5,29.9,920,1
37.5,29.9,920,1
38.5,29.9,916,1
38.5,29.9,898,1
33.5,29.9,908,1
36.5,29.9,892,1
38.5,29.9,920,1
34.5,29.9,934,1
33.5,29.9,912,1
34.5,29.9,920,1
35.5,29.9,910,1
35.5,29.8,914,1
38.5,29.9,890,1
35.5,29.9,906,1
35.5,29.9,908,1
34.5,29.8,914,1
38.6,29.9,916,1
37.6,29.9,912,1
37.5,29.8,904,1
34.6,29.9,910,1
34.6,29.9,918,1
36.5,29.8,912,1
35.6,29.9,916,1
36.6,29.9,912,1
34.6,29.9,924,1
38.7,29.9,928,1
35.7,29.9,936,1
35.7,29.8,932,1
38.8,29.9,930,1
33.8,29.9,920,1
34.7,29.8,914,1
34.7,29.8,914,1
35.7,29.9,912,1
33.6,29.9,926,1
37.6,29.9,912,1
35.6,29.9,892,1
36.5,29.9,900,1
36.5,29.9,924,1
38.5,29.9,914,1
33.5,29.9,922,1
37.5,29.9,918,1
38.5,29.9,922,1
34.5,29.9,918,1
36.5,29.9,928,1
33.5,29.9,906,1
34.5,29.9,930,1
34.5,29.9,944,1
36.5,29.9,914,1
34.5,29.9,908,1
34.5,29.9,902,1
38.5,29.9,898,1
36.4,29.9,910,1
34.4,29.9,910,1
33.4,29.9,910,1
38.4,29.9,920,1
33.4,29.9,928,1
35.5,29.9,952,1
36.6,29.9,962,1
36.7,29.9,972,1
35.8,29.9,964,1
38.9,29.9,972,1
38,29.9,978,1
38.1,29.9,990,1
38.1,29.9,978,1
35.2,29.9,972,1
38.2,29.9,976,1
39.3,29.9,980,1
37.4,29.9,994,1
38.5,29.9,968,1
35.5,29.9,972,1
38.5,29.9,964,1
36.5,29.9,952,1
34.5,29.9,974,1
38.5,29.9,950,1
34.4,29.9,976,1
39.4,29.9,958,1
37.3,29.9,972,1
36.3,29.9,968,1
38.2,29.9,966,1
34.2,29.9,980,1
38.2,29.9,984,1
34.3,29.9,994,1
36.5,29.9,1004,1
34.6,29.9,1000,1
34.7,29.9,994,1
37.7,29.9,1004,1
36.7,29.9,1008,1
39.7,29.9,988,1
39.8,29.9,992,1
39.7,29.8,982,1
37.8,29.9,970,1
36.7,29.9,982,1
36.6,29.8,988,1
38.6,29.8,996,1
34.6,29.9,970,1
39.6,29.9,986,1
37.5,29.8,990,1
37.6,29.8,980,1
37.6,29.8,978,1
35.6,29.8,978,1
35.6,29.9,980,1
37.5,29.8,988,1
37.5,29.8,990,1
38.5,29.8,956,1
35.5,29.8,974,1
34.5,29.8,974,1
37.5,29.9,976,1
35.5,29.8,982,1
37.6,29.9,980,1
34.5,29.8,966,1
37.6,29.9,948,1
36.6,29.9,938,1
39.6,29.9,958,1
39.5,29.8,966,1
39.5,29.8,978,1
35.5,29.8,982,1
37.6,29.9,970,1
37.5,29.8,978,1
37.6,29.8,982,1
36.6,29.8,978,1
36.7,29.9,964,1
38.7,29.9,954,1
39.7,29.9,944,1
36.7,29.9,948,1
39.7,29.9,938,1
36.7,29.9,942,1
37.7,29.9,968,1
38.7,29.9,952,1
38.6,29.9,968,1
36.7,29.9,952,1
35.7,29.9,960,1
39.7,29.9,960,1
35.7,29.9,978,1
37.8,29.9,962,1
36.8,29.9,966,1
35.8,29.9,954,1
34.8,29.9,952,1
37.8,29.9,966,1
34.8,29.9,948,1
39.8,29.9,952,1
35.7,29.9,954,1
39.7,29.9,952,1
36.7,29.9,948,1
39.7,29.9,940,1
34.7,29.9,932,1
36.6,29.9,954,1
38.6,29.9,956,1
37.7,29.9,958,1
36.7,29.9,960,1
35.7,29.9,948,1
39.7,29.9,922,1
39.7,29.9,898,1
37.6,29.9,938,1
34.5,29.9,916,1
37.4,29.9,918,1
35.3,29.9,910,1
38.3,29.9,916,1
37.2,29.9,916,1
39.2,29.9,922,1
36.2,29.9,928,1
39.2,32,920,1
38.2,29.9,928,1
38.2,29.9,938,1
37.2,29.9,950,1
39.2,29.9,948,1
38.2,29.9,950,1
38.2,29.9,948,1
39.2,29.9,962,1
35.2,29.9,956,1
39.2,29.9,962,1
37.2,29.9,956,1
34.2,29.9,970,1
37.2,29.9,974,1
37.2,29.9,976,1
36.2,29.9,984,1
37.2,29.9,994,1
38.2,29.9,994,1
37.2,29.9,1002,1
35.2,29.9,1092,1
38.2,29.9,1166,1
38.2,29.9,1146,1
38.2,29.9,1148,1
36.2,29.9,1142,1
39.2,29.9,1102,1
38.2,29.9,1118,1
38.2,29.9,1080,1
36.2,29.9,1080,1
34.2,29.9,1066,1
36.2,29.9,1092,1
34.2,29.9,1134,1
35.2,29.9,1146,1
37.2,29.9,1112,1
38.2,29.9,1092,1
36.2,29.9,1106,1
39.3,29.9,1158,1
34.3,29.9,1178,1
35.3,29.9,1212,1
36.3,29.9,1238,1
39.3,29.9,1280,1
38.3,29.9,1188,1
36.3,29.9,1206,1
37.3,29.9,1156,1
39.3,29.9,1128,1
39.3,29.9,1142,1
37.3,29.9,1136,1
38.3,29.9,1126,1
37.3,29.9,1120,1
36.3,29.9,1120,1
34.3,29.9,1102,1
34.3,29.9,1144,1
38.3,29.9,1130,1
36.3,29.9,1134,1
38.3,29.9,1152,1
34.3,29.9,1150,1
36.3,29.9,1152,1
37.3,29.9,1166,1
38.3,29.9,1184,1
37.3,29.9,1174,1
39.3,29.9,1138,1
35.4,29.9,1144,1
35.4,29.9,1158,1
35.4,29.9,1178,1
39.4,29.9,1204,1
38.4,29.9,1206,1
37.4,29.9,1208,1
36.4,29.9,1192,1
37.4,29.9,1210,1
38.3,29.9,1258,1
34.3,29.9,1264,1
34.3,29.9,1254,1
35.3,29.9,1268,1
36.3,29.9,1268,1
36.3,29.9,1256,1
35.3,29.9,1242,1
38.3,29.9,1238,1
39.3,29.9,1224,1
35.3,29.9,1222,1
39.3,29.9,1220,1
35.4,29.9,1222,1
39.4,29.9,1254,1
39.4,29.9,1258,1
34.4,29.9,1266,1
38.4,29.9,1276,1
35.4,29.9,1296,1
34.4,29.9,1284,1
38.4,29.9,1296,1
35.4,29.9,1296,1
37.4,29.9,1253,1
37.4,29.9,1252,1
34.4,29.9,1257,1
37.4,29.9,1257,1
38.4,29.9,1252,1
37.5,29.9,1256,1
35.5,29.9,1261,1
34.5,29.9,1251,1
39.4,29.9,1290,1
38.4,29.9,1290,1
38.4,29.9,1252,1
35.4,29.9,1272,1
36.4,29.9,1277,1
39.5,29.9,1286,1
36.5,29.9,1300,1
34.5,29.9,1307,1
34.5,29.9,1295,1
35.5,29.9,1301,1
38.5,29.9,1298,1
34.5,29.9,1319,1
37.5,29.9,1315,1
36.5,29.9,1317,1
36.5,29.9,1303,1
38.5,29.9,1300,1
38.5,29.9,1303,1
38.5,29.9,1306,1
38.5,29.9,1314,1
37.5,29.9,1323,1
35.5,29.9,1322,1
35.5,29.9,1313,1
39.5,29.8,1308,1
38.5,29.9,1299,1
34.5,29.8,1324,1
39.5,29.8,1350,1
37.5,29.8,1350,1
34.5,29.9,1361,1
36.5,29.9,1342,1
36.5,29.9,1352,1
34.5,29.9,1348,1
37.5,29.9,1352,1
34.5,29.9,1381,1
34.4,29.8,1398,1
36.5,29.9,1405,1
34.5,29.9,1410,1
37.5,29.9,1432,1
34.5,29.8,1477,1
38.5,29.8,1455,1
35.5,29.9,1442,1
38.5,29.8,1474,1
34.5,29.9,1541,1
37.5,29.9,1509,1
35.5,29.9,1487,1
34.5,29.8,1543,1
37.5,29.8,1591,1
36.5,29.8,1564,1
35.5,29.9,1103.3,1
38.5,29.8,1573,1
37.5,29.8,1591,1
34.5,29.8,1584,1
39.5,29.8,1539,1
36.5,29.8,1546,1
34.5,29.9,1536,1
39.5,29.8,1532,1
38.5,29.8,1534,1
35.5,29.8,1553,1
36.5,29.8,1561,1
36.6,29.9,1572,1
37.6,29.8,1104.4,1
36.5,29.8,1103.3,1
39.5,29.8,1115.4,1
35.5,29.8,1113.2,1
36.5,29.8,1582,1
38.5,29.8,1585,1
36.6,29.9,1579,1
39.5,29.8,1569,1
38.6,29.9,1583,1
39.6,29.8,1593,1
36.6,29.8,1156.1,1
36.6,29.8,1156.1,1
37.6,29.8,1152.8,1
39.6,29.8,1130.8,1
39.6,29.8,1113.2,1
34.6,29.8,1118.7,1
36.7,29.8,1120.9,1
35.7,29.9,1134.1,1
38.6,29.8,1103.3,1
36.6,29.8,1122,1
35.6,29.8,1105.5,1
34.6,29.8,1138.5,1
35.6,29.8,1178.1,1
35.6,29.8,1222.1,1
34.6,29.8,1197.9,1
36.6,29.8,1173.7,1
36.6,29.8,1128.6,1
36.7,29.9,1174.8,1
36.6,29.8,1167.1,1
37.6,29.8,1167.1,1
34.6,29.8,1188,1
34.6,29.8,1212.2,1
36.7,29.9,1241.9,1
34.6,29.8,1240.8,1
37.6,29.8,1230.9,1
35.6,29.8,1248.5,1
38.6,29.8,1283.7,1
39.6,29.8,1320,1
34.6,29.8,1338.7,1
37.6,29.8,1348.6,1
36.6,29.8,871.3333333,1
36.6,29.8,972.6666667,1
37.6,29.8,1028.666667,1
38.6,29.8,990,1
35.5,29.8,948,1
38.5,29.8,934,1
36.5,29.8,926,1
39.5,29.8,924.6666667,1
34.6,29.9,947.3333333,1
37.6,29.8,923.3333333,1
36.6,29.8,925.3333333,1
36.6,29.8,924,1
36.6,29.8,917.3333333,1
39.6,29.8,886.6666667,1
34.7,29.9,881.3333333,1
39.7,29.9,888.6666667,1
38.7,29.8,901.3333333,1
35.7,29.8,952,1
34.7,29.8,1001.333333,1
34.7,29.8,1045.333333,1
36.7,29.8,1036,1
34.7,29.8,1009.333333,1
38.7,29.8,980.6666667,1
34.7,29.8,991.3333333,1
36.7,29.8,980,1
35.7,29.8,925.3333333,1
36.7,29.8,906.6666667,1
35.7,29.8,962.6666667,1
36.8,29.8,1138,1
39.8,29.8,1803,1
38.8,29.8,2374.5,1
37.8,29.8,8464,1
34.8,29.9,29398,1
36.8,29.8,33462,1
39.8,29.8,9196,1
39,29.9,7434,1
34.9,29.8,19278,1
39,29.9,4268,1
35,29.8,4447,1
39,29.9,37825,1
38,29.8,12480,1
37,29.9,26666,1
35,29.9,32577,1
38,29.9,9359,1
39,29.9,20093,1
37,29.9,2043,1
40,29.9,21121,1
38,29.9,40540,1
36,29.9,27804,1
37,29.9,2104.5,1
35,29.9,1741.5,1
39.9,29.9,1699.5,1
38.8,29.9,1677.5,1
35.7,29.9,1637,1
39.6,29.9,1596.5,1
38.5,29.9,1540,1
39.5,29.9,1669,1
38.5,29.9,1859,1
39.4,29.9,1871.5,1
39.5,29.9,1697.5,1
36.5,29.9,1654.5,1
39.5,29.9,1884,1
34.5,29.9,2500.5,1
36.5,29.9,43547,1
39.5,29.9,14334,1
34.6,29.9,31574,1
38.7,29.9,24420,1
35.7,29.9,21580,1
39.6,29.9,3438.5,1
39.6,29.9,2276.5,1
34.6,29.9,1935.5,1
38.6,29.9,1788,1
38.5,29.9,1704.5,1
34.5,29.9,1695,1
39.4,29.9,1785.5,1
37.4,29.9,1827.5,1
36.4,29.9,1806.5,1
39.4,29.9,1752.5,1
38.4,29.9,1726.5,1
36.4,29.9,1734,1
36.4,29.9,1774.5,1
37.4,29.9,1804,1
37.4,29.9,1832,1
35.4,29.9,1917,1
38.4,29.9,2004,1
39.4,29.9,1990.5,1
35.4,32,2141.5,1
35.3,29.9,21191,2
35.4,29.9,35619,2
39.4,29.9,2859.5,2
37.5,32,2200.5,2
36.5,29.9,2106,2
39.5,29.9,2168.5,2
35.5,32,2135.5,2
56.6,28.6,800,0
56.6,28.6,800,0
56.7,28.7,800,0
58.7,28.7,800,0
52.7,28.6,800,0
56.7,28.6,800,0
60.7,28.6,800,0
58.7,28.6,800,0
56.7,28.6,800,0
51.7,28.6,800,0
55.8,28.6,800,0
56.8,28.6,800,0
57.8,28.7,800,0
58.8,28.7,800,0
56.8,28.6,800,0
58.8,28.6,800,0
55.8,28.6,800,0
55.8,28.6,810,0
59.8,28.6,832,0
59.8,28.6,826,0
59.9,28.6,816,0
59.9,28.6,814,0
57.9,28.6,824,0
58.9,28.6,806,0
55.9,28.6,800,0
60.9,28.6,800,0
58.9,28.6,812,0
59.9,28.6,800,0
58,28.7,800,0
54,28.7,800,0
53.9,28.7,804,0
53.9,28.7,800,0
56.9,28.7,808,0
51.9,28.7,800,0
59.8,28.7,818,0
58.8,28.7,818,0
51.8,28.7,816,0
55.8,28.7,820,0
59.8,28.7,814,0
51.7,28.7,830,0
52.7,28.7,822,0
55.6,28.7,806,0
59.5,28.7,830,0
61.4,28.7,830,0
59.4,28.7,828,0
56.3,28.8,816,0
59.3,28.8,824,0
60.2,28.8,820,0
56.2,28.8,808,0
55.1,28.8,818,0
56.1,28.8,824,0
51.9,28.8,834,0
55.9,28.8,834,0
54.9,28.8,824,0
53.9,28.8,822,0
51.9,28.8,830,0
57.9,28.8,840,0
52.9,28.9,818,0
55.9,28.9,816,0
56.9,28.9,812,0
50.9,28.9,828,0
55.9,28.9,830,0
59.9,28.9,814,0
51.9,28.9,820,0
59.9,28.9,812,0
51.9,28.9,812,0
59.9,28.9,824,0
53.8,28.9,812,0
53.8,28.9,812,0
60.7,28.9,818,0
57.7,28.9,816,0
59.7,28.9,800,0
52.7,28.9,808,0
57.7,28.9,804,0
56.7,28.9,816,0
53.6,28.9,812,0
59.6,28.9,822,0
57.6,28.9,814,0
58.6,28.9,812,0
52.6,28.9,840,0
55.7,28.9,812,0
50.7,28.9,828,0
56.7,28.9,834,0
53.7,28.9,816,0
50.7,28.9,826,0
55.7,28.9,820,0
58.8,28.9,818,0
59.8,28.9,808,0
50.8,28.9,838,0
51.8,28.9,824,0
59.8,28.9,824,0
51.8,28.9,834,0
52.8,28.9,816,0
59.8,28.9,822,0
53.8,28.9,810,0
55.8,28.9,806,0
58.8,28.9,810,0
60.8,28.9,806,0
50.8,28.9,808,0
50.8,28.9,806,0
53.8,28.9,824,0
52.8,28.9,810,0
58.8,28.9,836,0
60.9,28.9,804,0
51.9,28.9,814,0
50.9,28.9,820,0
55.9,28.9,800,0
50.9,28.9,800,0
54.9,28.9,814,0
52.9,28.9,812,0
51.9,28.9,814,0
50.9,28.9,806,0
51.9,28.9,804,0
52.9,28.9,812,0
57.9,28.9,802,0
59.9,28.9,800,0
56.9,28.9,816,0
56.9,28.9,826,0
58.9,28.9,816,0
54.9,28.9,806,0
50.9,28.9,810,0
58.9,28.9,800,0
56.9,28.9,806,0
59.9,28.9,804,0
55.9,28.9,818,0
60.9,28.9,806,0
54.9,28.9,802,0
55.9,28.9,802,0
50.9,28.9,818,0
54.9,28.9,814,0
51.9,28.9,826,0
51,28.9,804,0
56,28.9,800,0
54,28.9,804,0
51,28.9,800,0
61,28.9,802,0
54,28.9,802,0
53,28.9,800,0
59,28.9,812,0
56,28.9,808,0
55,28.9,812,0
55,28.8,828,0
56,28.8,816,0
54,28.8,806,0
52.1,28.8,810,0
53.1,28.8,818,0
55.2,28.8,806,0
58.2,28.8,806,0
57.2,28.8,800,0
60.2,28.8,812,0
59.3,28.8,812,0
56.3,28.8,816,0
51.3,28.8,800,0
53.3,28.8,808,0
61.3,28.8,808,0
55.3,28.8,814,0
60.3,28.8,814,0
59.3,28.8,812,0
53.4,28.8,804,0
53.4,28.8,806,0
60.4,28.8,812,0
59.4,28.8,812,0
58.4,28.8,800,0
52.4,28.8,810,0
57.5,28.8,810,0
51.5,28.8,818,0
54.5,28.8,820,0
58.5,28.8,812,0
59.5,28.8,832,0
61.5,28.8,808,0
52.5,28.8,804,0
53.5,28.8,802,0
55.5,28.8,816,0
56.5,28.8,814,0
61.5,28.7,814,0
52.5,28.7,814,0
57.5,28.7,802,0
60.5,28.7,818,0
54.5,28.7,818,0
60.6,28.8,800,0
57.6,28.8,802,0
61.5,28.7,800,0
55.5,28.7,814,0
60.6,28.7,802,0
56.6,28.7,824,0
60.6,28.7,804,0
61.6,28.7,820,0
59.6,28.7,820,0
57.6,28.7,812,0
59.6,28.7,808,0
57.6,28.7,800,0
51.6,28.7,800,0
52.6,28.7,808,0
60.6,28.7,808,0
57.6,28.7,806,0
56.7,28.7,810,0
54.7,28.7,800,0
56.7,28.7,800,0
55.7,28.7,820,0
61.7,28.7,806,0
57.7,28.7,806,0
55.7,28.7,802,0
51.7,28.7,804,0
52.7,28.7,812,0
60.7,28.7,820,0
55.7,28.7,810,0
57.7,28.7,822,0
53.7,28.7,812,0
57.8,28.7,816,0
52.8,28.7,832,0
56.8,28.7,814,0
59.8,28.7,814,0
54.8,28.7,812,0
56.8,28.7,824,0
51.8,28.7,820,0
55.8,28.7,814,0
60.8,28.6,816,0
57.8,28.6,800,0
55.8,28.6,834,0
51.8,28.6,816,0
58.9,28.7,800,0
61.9,28.7,812,0
56.9,28.6,820,0
52.9,28.6,816,0
55.9,28.6,802,0
55.9,28.6,804,0
52.9,28.6,812,0
60.9,28.6,814,0
52.9,28.6,810,0
59.9,28.6,806,0
61.9,28.6,800,0
53.9,28.6,824,0
51.9,28.6,818,0
52.9,28.6,822,0
60.9,28.6,824,0
59,28.6,820,0
60,28.6,814,0
57,28.6,822,0
61,28.6,804,0
59,28.6,808,0
62,28.6,820,0
54,28.6,812,0
53,28.6,808,0
52,28.6,808,0
58,28.6,818,0
58,28.5,822,0
52,28.5,822,0
58,28.5,816,0
61,28.5,822,0
56.1,28.5,800,0
59.1,28.5,816,0
53.1,28.5,818,0
53.1,28.5,808,0
57.1,28.5,810,0
60.1,28.5,816,0
52.1,28.5,810,0
56.1,28.5,806,0
57.1,28.5,812,0
56.1,28.5,818,0
61.1,28.5,800,0
60.1,28.5,814,0
59.2,28.5,802,0
54.2,28.5,802,0
57.2,28.5,800,0
58.2,28.5,812,0
62.2,28.5,812,0
53.2,28.5,810,0
58.2,28.5,800,0
56.2,28.5,822,0
52.2,28.5,834,0
54.2,28.5,826,0
60.2,28.5,824,0
53.3,28.5,818,0
61.3,28.5,832,0
55.3,28.5,838,0
53.3,28.5,824,0
54.3,28.5,830,0
53.3,28.5,818,0
58.3,28.5,830,0
54.3,28.5,812,0
60.3,28.5,810,0
54.3,28.5,802,0
53.3,28.5,826,0
61.3,28.5,810,0
61.4,28.5,822,0
59.4,28.5,814,0
59.3,28.4,810,0
54.3,28.4,804,0
58.4,28.5,804,0
59.4,28.5,810,0
57.4,28.5,804,0
59.4,28.5,804,0
53.4,28.4,808,0
54.4,28.4,800,0
52.4,28.4,800,0
58.4,28.4,810,0
61.4,28.4,810,0
62.4,28.4,802,0
57.4,28.4,800,0
56.4,28.4,800,0
62.4,28.4,800,0
62.4,28.4,812,0
52.5,28.4,806,0
62.5,28.4,804,0
56.5,28.4,810,0
57.5,28.4,816,0
61.5,28.4,802,0
57.5,28.4,800,0
60.5,28.4,810,0
61.5,28.4,814,0
62.5,28.4,804,0
53.5,28.4,810,0
56.5,28.4,812,0
52.6,28.4,822,0
52.6,28.4,800,0
58.6,28.4,810,0
53.6,28.4,820,0
53.6,28.4,820,0
55.6,28.4,808,0
55.6,28.4,806,0
57.6,28.4,808,0
62.6,28.4,800,0
54.6,28.4,810,0
59.6,28.4,818,0
61.6,28.4,800,0
57.6,28.3,822,0
61.6,28.3,802,0
54.6,28.3,814,0
57.6,28.3,800,0
53.7,28.4,818,0
54.7,28.4,824,0
57.7,28.3,808,0
54.7,28.3,808,0
57.7,28.3,826,0
58.7,28.3,820,0
56.7,28.3,814,0
57.7,28.3,818,0
62.7,28.3,824,0
56.8,28.3,800,0
54.8,28.3,826,0
62.8,28.3,812,0
57.8,28.3,814,0
57.8,28.3,800,0
56.8,28.3,802,0
59.8,28.3,800,0
62.8,28.3,804,0
60.8,28.3,806,0
54.8,28.3,800,0
62.8,28.3,800,0
58.8,28.3,800,0
55.9,28.3,800,0
52.9,28.3,800,0
58.9,28.3,800,0
60.9,28.3,800,0
56.9,28.3,802,0
52.9,28.3,800,0
58.9,28.3,800,0
62.9,28.3,800,0
57.9,28.3,800,0
54.9,28.3,800,0
54.9,28.3,800,0
61.9,28.3,800,0
60.9,28.3,800,0
56.9,28.3,800,0
54,28.3,800,0
57,28.3,800,0
61.9,28.2,800,0
55.9,28.2,808,0
58,28.3,802,0
57,28.3,800,0
60,28.3,800,0
57,28.3,802,0
61,28.3,814,0
55,28.3,802,0
58,28.3,808,0
61,28.3,800,0
59,28.3,800,0
61,28.2,800,0
58,28.2,800,0
62,28.3,800,0
61,28.3,800,0
59.1,28.3,800,0
62.1,28.3,800,0
55.1,28.3,808,0
61.1,28.3,800,0
61,28.2,812,0
63,28.2,800,0
54.1,28.2,806,0
57.1,28.2,802,0
63.1,28.2,802,0
58.1,28.2,806,0
60.1,28.2,806,0
63.1,28.2,800,0
63.1,28.2,800,0
62.1,28.2,800,0
61.1,28.2,800,0
61.1,28.2,800,0
63.1,28.2,804,0
53.1,28.2,800,0
57.1,28.2,800,0
58.1,28.2,800,0
57.2,28.2,800,0
56.2,28.2,800,0
59.2,28.2,800,0
63.2,28.2,804,0
56.2,28.2,800,0
57.2,28.2,800,0
60.2,28.2,802,0
61.2,28.2,800,0
60.2,28.2,800,0
60.2,28.2,800,0
62.2,28.2,800,0
62.2,28.2,800,0
55.2,28.2,800,0
59.2,28.2,800,0
63.2,28.2,800,0
60.2,28.2,800,0
59.2,28.2,800,0
60.2,28.2,800,0
58.2,28.2,800,0
53.3,28.2,800,0
54.3,28.2,800,0
53.3,28.2,800,0
58.3,28.2,800,0
61.3,28.2,800,0
58.3,28.2,800,0
59.3,28.2,800,0
63.3,28.2,800,0
63.3,28.2,800,0
58.3,28.2,800,0
61.3,28.2,800,0
58.3,28.2,800,0
55.4,28.2,800,0
62.4,28.2,800,0
55.4,28.2,800,0
63.4,28.2,800,0
58.4,28.2,800,0
63.4,28.2,800,0
53.4,28.2,800,0
61.4,28.2,800,0
59.4,28.2,800,0
59.4,28.2,800,0
56.4,28.1,800,0
58.4,28.1,800,0
59.4,28.1,808,0
63.4,28.1,800,0
55.4,28.1,800,0
62.4,28.1,800,0
61.4,28.1,800,0
60.4,28.1,800,0
59.4,28.1,800,0
57.5,28.1,800,0
61.5,28.1,800,0
62.5,28.1,800,0
61.5,28.1,800,0
59.5,28.1,800,0
62.5,28.1,802,0
60.5,28.1,800,0
58.5,28.1,800,0
55.5,28.1,800,0
60.5,28.1,800,0
53.5,28.1,802,0
56.5,28.1,804,0
60.5,28.1,810,0
56.5,28.1,800,0
56.5,28.1,810,0
61.5,28.1,800,0
63.5,28.1,810,0
55.5,28.1,800,0
61.5,28.1,800,0
62.5,28.1,804,0
58.6,28.1,800,0
63.6,28.1,800,0
58.6,28.1,800,0
58.6,28.1,804,0
58.6,28.1,808,0
62.6,28.1,800,0
60.6,28.1,800,0
57.6,28.1,800,0
61.6,28.1,800,0
62.6,28.1,800,0
54.6,28.1,802,0
57.6,28.1,800,0
58.7,28.1,800,0
58.7,28.1,808,0
56.7,28.1,800,0
60.7,28.1,800,0
62.7,28.1,800,0
61.7,28.1,800,0
58.7,28.1,800,0
55.7,28.1,800,0
56.7,28.1,800,0
62.7,28.1,800,0
57.7,28.1,800,0
62.7,28.1,800,0
61.7,28.1,800,0
58.7,28.1,800,0
54.7,28.1,800,0
60.7,28,800,0
63.7,28,804,0
60.7,28.1,800,0
59.7,28.1,800,0
61.7,28,800,0
58.7,28,802,0
63.8,28.1,800,0
56.8,28.1,800,0
59.8,28.1,800,0
62.8,28.1,800,0
60.8,28,800,0
53.8,28,800,0
61.8,28,800,0
63.8,28,800,0
56.8,28,804,0
58.8,28,800,0
53.8,28,800,0
53.8,28,816,0
56.8,28,804,0
56.8,28,802,0
57.8,28,802,0
59.8,28,814,0
56.8,28,800,0
63.8,28,800,0
62.8,28,814,0
55.8,28,806,0
56.9,28,812,0
57.9,28,800,0
56.9,28,800,0
61.9,28,800,0
53.9,28,802,0
56.9,28,800,0
61.9,28,800,0
55,28,800,0
54,28,800,0
63,28,800,0
60,28,810,0
61,28,800,0
54,28,800,0
55,28,800,0
56,28,800,0
54,28,800,0
58,28,800,0
55,28,800,0
63,28,800,0
54.1,28,800,0
58.1,28,800,0
64.1,28,802,0
64.1,28,810,0
58.1,28,806,0
63.1,28,816,0
63.1,28,800,0
64.1,28,800,0
60.1,28,806,0
59.1,28,806,0
56.1,28,800,0
63.1,28,800,0
61.1,28,800,0
61.1,28,800,0
54.2,28,800,0
55.2,28,800,0
57.2,28,800,0
54.2,28,800,0
56.1,27.9,800,0
54.1,27.9,800,0
58.1,27.9,800,0
57.1,27.9,800,0
